"","Country","Country.Code","year","Region","IncomeGroup","population","rural.population","hiv.cases","san.access","motor.vehicles","gas.price","co2.emission","mobile.users","internet.users"
"6679","Liberia","LBR",1960,"Sub-Saharan Africa","Low income",1120314,911577,NA,NA,NA,NA,165.015,0,NA
"6680","Liberia","LBR",1961,"Sub-Saharan Africa","Low income",1144896,923620,NA,NA,NA,NA,161.348,NA,NA
"6681","Liberia","LBR",1962,"Sub-Saharan Africa","Low income",1170267,935951,NA,NA,NA,NA,253.023,NA,NA
"6682","Liberia","LBR",1963,"Sub-Saharan Africa","Low income",1196588,948684,NA,NA,NA,NA,355.699,NA,NA
"6683","Liberia","LBR",1964,"Sub-Saharan Africa","Low income",1224094,961981,NA,NA,NA,NA,484.044,NA,NA
"6684","Liberia","LBR",1965,"Sub-Saharan Africa","Low income",1252968,975962,NA,NA,NA,NA,557.384,0,NA
"6685","Liberia","LBR",1966,"Sub-Saharan Africa","Low income",1283304,989538,NA,NA,NA,NA,612.389,NA,NA
"6686","Liberia","LBR",1967,"Sub-Saharan Africa","Low income",1315119,1003767,NA,NA,NA,NA,612.389,NA,NA
"6687","Liberia","LBR",1968,"Sub-Saharan Africa","Low income",1348448,1018642,NA,NA,NA,NA,883.747,NA,NA
"6688","Liberia","LBR",1969,"Sub-Saharan Africa","Low income",1383305,1034137,NA,NA,NA,NA,1272.449,NA,NA
"6689","Liberia","LBR",1970,"Sub-Saharan Africa","Low income",1419728,1050244,NA,NA,NA,NA,1452.132,0,NA
"6690","Liberia","LBR",1971,"Sub-Saharan Africa","Low income",1457714,1065641,NA,NA,NA,NA,1525.472,NA,NA
"6691","Liberia","LBR",1972,"Sub-Saharan Africa","Low income",1497356,1081573,NA,NA,NA,NA,1507.137,NA,NA
"6692","Liberia","LBR",1973,"Sub-Saharan Africa","Low income",1538882,1098159,NA,NA,NA,NA,1481.468,NA,NA
"6693","Liberia","LBR",1974,"Sub-Saharan Africa","Low income",1582584,1115554,NA,NA,NA,NA,1723.49,NA,NA
"6694","Liberia","LBR",1975,"Sub-Saharan Africa","Low income",1628656,1133838,NA,NA,NA,NA,1485.135,0,NA
"6695","Liberia","LBR",1976,"Sub-Saharan Africa","Low income",1676016,1150769,NA,NA,NA,NA,1477.801,0,NA
"6696","Liberia","LBR",1977,"Sub-Saharan Africa","Low income",1724313,1167429,NA,NA,NA,NA,1474.134,0,NA
"6697","Liberia","LBR",1978,"Sub-Saharan Africa","Low income",1775200,1184893,NA,NA,NA,NA,1507.137,0,NA
"6698","Liberia","LBR",1979,"Sub-Saharan Africa","Low income",1830963,1204591,NA,NA,NA,NA,1947.177,0,NA
"6699","Liberia","LBR",1980,"Sub-Saharan Africa","Low income",1892529,1226983,NA,NA,NA,NA,2042.519,0,NA
"6700","Liberia","LBR",1981,"Sub-Saharan Africa","Low income",1961795,1255804,NA,NA,NA,NA,1939.843,0,NA
"6701","Liberia","LBR",1982,"Sub-Saharan Africa","Low income",2036325,1286815,NA,NA,NA,NA,601.388,0,NA
"6702","Liberia","LBR",1983,"Sub-Saharan Africa","Low income",2107523,1314525,NA,NA,NA,NA,711.398,0,NA
"6703","Liberia","LBR",1984,"Sub-Saharan Africa","Low income",2163835,1331905,NA,NA,NA,NA,700.397,0,NA
"6704","Liberia","LBR",1985,"Sub-Saharan Africa","Low income",2197442,1334572,NA,NA,NA,NA,722.399,0,NA
"6705","Liberia","LBR",1986,"Sub-Saharan Africa","Low income",2206867,1332934,NA,NA,NA,NA,729.733,0,NA
"6706","Liberia","LBR",1987,"Sub-Saharan Africa","Low income",2196204,1319168,NA,NA,NA,NA,766.403,0,NA
"6707","Liberia","LBR",1988,"Sub-Saharan Africa","Low income",2170426,1296443,NA,NA,NA,NA,817.741,0,NA
"6708","Liberia","LBR",1989,"Sub-Saharan Africa","Low income",2137018,1269359,NA,NA,NA,NA,667.394,0,NA
"6709","Liberia","LBR",1990,"Sub-Saharan Africa","Low income",2102877,1242064,6309,NA,NA,NA,484.044,0,0
"6710","Liberia","LBR",1991,"Sub-Saharan Africa","Low income",2066060,1213339,8264,NA,NA,NA,286.026,0,NA
"6711","Liberia","LBR",1992,"Sub-Saharan Africa","Low income",2028672,1184529,12172,NA,NA,NA,289.693,0,NA
"6712","Liberia","LBR",1993,"Sub-Saharan Africa","Low income",2006349,1164718,16051,NA,NA,NA,322.696,0,NA
"6713","Liberia","LBR",1994,"Sub-Saharan Africa","Low income",2019148,1165327,20191,NA,NA,NA,319.029,0,NA
"6714","Liberia","LBR",1995,"Sub-Saharan Africa","Low income",2079921,1193375,24959,267846,NA,NA,333.697,0,NA
"6715","Liberia","LBR",1996,"Sub-Saharan Africa","Low income",2197801,1253507,32967,NA,NA,NA,344.698,0,NA
"6716","Liberia","LBR",1997,"Sub-Saharan Africa","Low income",2365290,1340959,40210,NA,NA,NA,355.699,0,106
"6717","Liberia","LBR",1998,"Sub-Saharan Africa","Low income",2558085,1441527,48604,NA,NA,NA,388.702,0,105
"6718","Liberia","LBR",1999,"Sub-Saharan Africa","Low income",2741755,1535668,57577,NA,NA,NA,407.037,0,311
"6719","Liberia","LBR",2000,"Sub-Saharan Africa","Low income",2891968,1609930,63623,394222,NA,NA,436.373,1500,512
"6720","Liberia","LBR",2001,"Sub-Saharan Africa","Low income",2998770,1659070,68972,NA,NA,NA,502.379,2000,1014
"6721","Liberia","LBR",2002,"Sub-Saharan Africa","Low income",3070673,1688287,67555,NA,NA,NA,502.379,5000,1005
"6722","Liberia","LBR",2003,"Sub-Saharan Africa","Low income",3124222,1706981,68733,NA,NA,NA,531.715,47250,996
"6723","Liberia","LBR",2004,"Sub-Saharan Africa","Low income",3184643,1729038,66878,NA,NA,0.75,627.057,94370,988
"6724","Liberia","LBR",2005,"Sub-Saharan Africa","Low income",3269786,1764017,62126,488645,NA,NA,740.734,160000,NA
"6725","Liberia","LBR",2006,"Sub-Saharan Africa","Low income",3384791,1814214,60926,NA,NA,0.79,759.069,280000,NA
"6726","Liberia","LBR",2007,"Sub-Saharan Africa","Low income",3522294,1875586,56357,NA,10781,NA,678.395,563000,19421
"6727","Liberia","LBR",2008,"Sub-Saharan Africa","Low income",3672714,1942829,51418,NA,NA,0.77,575.719,854627,19465
"6728","Liberia","LBR",2009,"Sub-Saharan Africa","Low income",3821440,2008129,45857,NA,NA,NA,528.048,1085062,19489
"6729","Liberia","LBR",2010,"Sub-Saharan Africa","Low income",3957990,2066031,43538,643724,NA,0.98,799.406,1571308,91034
"6730","Liberia","LBR",2011,"Sub-Saharan Africa","Low income",4079697,2114009,40797,NA,NA,NA,NA,2029926,122391
"6731","Liberia","LBR",2012,"Sub-Saharan Africa","Low income",4190435,2155417,37714,704038,NA,1.17,NA,2393634,158989
"6732","Libya","LBY",1960,"Middle East & North Africa","Upper middle income",1428435,1038144,NA,NA,NA,NA,693.063,0,NA
"6733","Libya","LBY",1961,"Middle East & North Africa","Upper middle income",1478580,1055830,NA,NA,NA,NA,1195.442,NA,NA
"6734","Libya","LBY",1962,"Middle East & North Africa","Upper middle income",1532042,1074571,NA,NA,NA,NA,1048.762,NA,NA
"6735","Libya","LBY",1963,"Middle East & North Africa","Upper middle income",1588755,1094195,NA,NA,NA,NA,1463.133,NA,NA
"6736","Libya","LBY",1964,"Middle East & North Africa","Upper middle income",1648635,1114520,NA,NA,NA,NA,663.727,NA,NA
"6737","Libya","LBY",1965,"Middle East & North Africa","Upper middle income",1711637,1135397,NA,NA,NA,NA,1015.759,0,NA
"6738","Libya","LBY",1966,"Middle East & North Africa","Upper middle income",1777725,1122331,NA,NA,NA,NA,2629.239,NA,NA
"6739","Libya","LBY",1967,"Middle East & North Africa","Upper middle income",1846963,1106922,NA,NA,NA,NA,18507.349,NA,NA
"6740","Libya","LBY",1968,"Middle East & North Africa","Upper middle income",1919537,1088973,NA,NA,NA,NA,30139.073,NA,NA
"6741","Libya","LBY",1969,"Middle East & North Africa","Upper middle income",1995704,1068300,NA,NA,NA,NA,35551.565,NA,NA
"6742","Libya","LBY",1970,"Middle East & North Africa","Upper middle income",2075651,1044654,NA,NA,NA,NA,32331.939,0,NA
"6743","Libya","LBY",1971,"Middle East & North Africa","Upper middle income",2159518,1030224,NA,NA,NA,NA,21646.301,NA,NA
"6744","Libya","LBY",1972,"Middle East & North Africa","Upper middle income",2247280,1013150,NA,NA,NA,NA,15232.718,NA,NA
"6745","Libya","LBY",1973,"Middle East & North Africa","Upper middle income",2338769,993055,NA,NA,NA,NA,14587.326,NA,NA
"6746","Libya","LBY",1974,"Middle East & North Africa","Upper middle income",2433719,969540,NA,NA,NA,NA,9347.183,NA,NA
"6747","Libya","LBY",1975,"Middle East & North Africa","Upper middle income",2531982,942277,NA,NA,NA,NA,11580.386,0,NA
"6748","Libya","LBY",1976,"Middle East & North Africa","Upper middle income",2632823,941318,NA,NA,NA,NA,17916.962,0,NA
"6749","Libya","LBY",1977,"Middle East & North Africa","Upper middle income",2736280,938309,NA,NA,NA,NA,20106.161,0,NA
"6750","Libya","LBY",1978,"Middle East & North Africa","Upper middle income",2843816,933613,NA,NA,NA,NA,21239.264,0,NA
"6751","Libya","LBY",1979,"Middle East & North Africa","Upper middle income",2957454,927688,NA,NA,NA,NA,26032.033,0,NA
"6752","Libya","LBY",1980,"Middle East & North Africa","Upper middle income",3078255,920583,NA,NA,NA,NA,26904.779,0,NA
"6753","Libya","LBY",1981,"Middle East & North Africa","Upper middle income",3207065,924751,NA,NA,NA,NA,28811.619,0,NA
"6754","Libya","LBY",1982,"Middle East & North Africa","Upper middle income",3342302,927943,NA,NA,NA,NA,30762.463,0,NA
"6755","Libya","LBY",1983,"Middle East & North Africa","Upper middle income",3479637,928799,NA,NA,NA,NA,30414.098,0,NA
"6756","Libya","LBY",1984,"Middle East & North Africa","Upper middle income",3613208,925747,NA,NA,NA,NA,28624.602,0,NA
"6757","Libya","LBY",1985,"Middle East & North Africa","Upper middle income",3738814,917879,NA,NA,NA,NA,31418.856,0,NA
"6758","Libya","LBY",1986,"Middle East & North Africa","Upper middle income",3854631,944207,NA,NA,NA,NA,34059.096,0,NA
"6759","Libya","LBY",1987,"Middle East & North Africa","Upper middle income",3961787,968292,NA,NA,NA,NA,32566.627,0,NA
"6760","Libya","LBY",1988,"Middle East & North Africa","Upper middle income",4062672,990731,NA,NA,NA,NA,36398.642,0,NA
"6761","Libya","LBY",1989,"Middle East & North Africa","Upper middle income",4161093,1012461,NA,NA,NA,NA,37322.726,0,NA
"6762","Libya","LBY",1990,"Middle East & North Africa","Upper middle income",4259811,1034154,NA,4112121,NA,NA,36780.01,0,0
"6763","Libya","LBY",1991,"Middle East & North Africa","Upper middle income",4359515,1055997,NA,NA,NA,NA,42863.563,0,NA
"6764","Libya","LBY",1992,"Middle East & North Africa","Upper middle income",4459214,1077730,NA,NA,NA,NA,37260.387,0,NA
"6765","Libya","LBY",1993,"Middle East & North Africa","Upper middle income",4558021,1099139,NA,NA,NA,NA,38947.207,0,NA
"6766","Libya","LBY",1994,"Middle East & North Africa","Upper middle income",4654483,1119878,NA,NA,NA,NA,44132.345,0,NA
"6767","Libya","LBY",1995,"Middle East & North Africa","Upper middle income",4747619,1139713,NA,4583158,NA,NA,46020.85,0,NA
"6768","Libya","LBY",1996,"Middle East & North Africa","Upper middle income",4837354,1157927,NA,NA,NA,NA,44158.014,0,NA
"6769","Libya","LBY",1997,"Middle East & North Africa","Upper middle income",4924347,1175363,NA,NA,NA,NA,44975.755,10000,NA
"6770","Libya","LBY",1998,"Middle East & North Africa","Upper middle income",5009240,1192179,NA,NA,NA,0.22,45474.467,20000,NA
"6771","Libya","LBY",1999,"Middle East & North Africa","Upper middle income",5092939,1208595,NA,NA,NA,NA,44620.056,30000,6805
"6772","Libya","LBY",2000,"Middle East & North Africa","Upper middle income",5176185,1224789,NA,4997074,NA,0.25,47113.616,40000,9682
"6773","Libya","LBY",2001,"Middle East & North Africa","Upper middle income",5258677,1238776,NA,NA,NA,NA,48100.039,50000,19275
"6774","Libya","LBY",2002,"Middle East & North Africa","Upper middle income",5340389,1252407,NA,NA,NA,0.1,47832.348,70000,119861
"6775","Libya","LBY",2003,"Middle East & North Africa","Upper middle income",5422612,1265985,NA,NA,NA,NA,49167.136,127000,152620
"6776","Libya","LBY",2004,"Middle East & North Africa","Upper middle income",5507000,1279893,NA,NA,NA,0.09,50358.911,5e+05,194553
"6777","Libya","LBY",2005,"Middle East & North Africa","Upper middle income",5594450,1294332,NA,5401190,1457270,NA,52108.07,2e+06,219179
"6778","Libya","LBY",2006,"Middle East & North Africa","Upper middle income",5686475,1307673,NA,NA,NA,0.12,53787.556,3927562,244578
"6779","Libya","LBY",2007,"Middle East & North Africa","Upper middle income",5782108,1321582,NA,NA,1718395,NA,54209.261,4500000,273031
"6780","Libya","LBY",2008,"Middle East & North Africa","Upper middle income",5876805,1335010,NA,NA,NA,0.14,60391.823,7379115,528912
"6781","Libya","LBY",2009,"Middle East & North Africa","Upper middle income",5964325,1346554,NA,NA,NA,NA,67674.485,9534091,644147
"6782","Libya","LBY",2010,"Middle East & North Africa","Upper middle income",6040612,1355332,NA,5832404,NA,0.17,59035.033,10900000,845686
"6783","Libya","LBY",2011,"Middle East & North Africa","Upper middle income",6103233,1358885,NA,NA,NA,NA,NA,1e+07,854453
"6784","Libya","LBY",2012,"Middle East & North Africa","Upper middle income",6154623,1359741,NA,5942705,NA,0.12,NA,9587000,NA
"6785","St. Lucia","LCA",1960,"Latin America & Caribbean","Upper middle income",89901,70608,NA,NA,NA,NA,14.668,0,NA
"6786","St. Lucia","LCA",1961,"Latin America & Caribbean","Upper middle income",90913,71185,NA,NA,NA,NA,18.335,NA,NA
"6787","St. Lucia","LCA",1962,"Latin America & Caribbean","Upper middle income",92086,71882,NA,NA,NA,NA,18.335,NA,NA
"6788","St. Lucia","LCA",1963,"Latin America & Caribbean","Upper middle income",93397,72682,NA,NA,NA,NA,22.002,NA,NA
"6789","St. Lucia","LCA",1964,"Latin America & Caribbean","Upper middle income",94813,73556,NA,NA,NA,NA,22.002,NA,NA
"6790","St. Lucia","LCA",1965,"Latin America & Caribbean","Upper middle income",96303,74481,NA,NA,NA,NA,25.669,0,NA
"6791","St. Lucia","LCA",1966,"Latin America & Caribbean","Upper middle income",97877,75454,NA,NA,NA,NA,29.336,NA,NA
"6792","St. Lucia","LCA",1967,"Latin America & Caribbean","Upper middle income",99526,76477,NA,NA,NA,NA,33.003,NA,NA
"6793","St. Lucia","LCA",1968,"Latin America & Caribbean","Upper middle income",101181,77496,NA,NA,NA,NA,36.67,NA,NA
"6794","St. Lucia","LCA",1969,"Latin America & Caribbean","Upper middle income",102747,78440,NA,NA,NA,NA,62.339,NA,NA
"6795","St. Lucia","LCA",1970,"Latin America & Caribbean","Upper middle income",104162,79260,NA,NA,NA,NA,66.006,0,NA
"6796","St. Lucia","LCA",1971,"Latin America & Caribbean","Upper middle income",105389,79921,NA,NA,NA,NA,69.673,NA,NA
"6797","St. Lucia","LCA",1972,"Latin America & Caribbean","Upper middle income",106458,80456,NA,NA,NA,NA,77.007,NA,NA
"6798","St. Lucia","LCA",1973,"Latin America & Caribbean","Upper middle income",107461,80937,NA,NA,NA,NA,80.674,NA,NA
"6799","St. Lucia","LCA",1974,"Latin America & Caribbean","Upper middle income",108534,81464,NA,NA,NA,NA,73.34,NA,NA
"6800","St. Lucia","LCA",1975,"Latin America & Caribbean","Upper middle income",109770,82108,NA,NA,NA,NA,77.007,0,NA
"6801","St. Lucia","LCA",1976,"Latin America & Caribbean","Upper middle income",111211,82888,NA,NA,NA,NA,84.341,0,NA
"6802","St. Lucia","LCA",1977,"Latin America & Caribbean","Upper middle income",112826,83789,NA,NA,NA,NA,69.673,0,NA
"6803","St. Lucia","LCA",1978,"Latin America & Caribbean","Upper middle income",114551,84763,NA,NA,NA,NA,99.009,0,NA
"6804","St. Lucia","LCA",1979,"Latin America & Caribbean","Upper middle income",116292,85740,NA,NA,NA,NA,150.347,0,NA
"6805","St. Lucia","LCA",1980,"Latin America & Caribbean","Upper middle income",117984,86671,NA,NA,NA,NA,113.677,0,NA
"6806","St. Lucia","LCA",1981,"Latin America & Caribbean","Upper middle income",119593,87522,NA,NA,NA,NA,95.342,0,NA
"6807","St. Lucia","LCA",1982,"Latin America & Caribbean","Upper middle income",121150,88327,NA,NA,NA,NA,113.677,0,NA
"6808","St. Lucia","LCA",1983,"Latin America & Caribbean","Upper middle income",122738,89145,NA,NA,NA,NA,102.676,0,NA
"6809","St. Lucia","LCA",1984,"Latin America & Caribbean","Upper middle income",124468,90057,NA,NA,NA,NA,113.677,0,NA
"6810","St. Lucia","LCA",1985,"Latin America & Caribbean","Upper middle income",126416,91117,NA,NA,NA,NA,128.345,0,NA
"6811","St. Lucia","LCA",1986,"Latin America & Caribbean","Upper middle income",128620,92339,NA,NA,NA,NA,132.012,0,NA
"6812","St. Lucia","LCA",1987,"Latin America & Caribbean","Upper middle income",131032,93697,NA,NA,NA,NA,146.68,0,NA
"6813","St. Lucia","LCA",1988,"Latin America & Caribbean","Upper middle income",133532,95103,NA,NA,NA,NA,165.015,0,NA
"6814","St. Lucia","LCA",1989,"Latin America & Caribbean","Upper middle income",135954,96441,NA,NA,NA,NA,165.015,0,NA
"6815","St. Lucia","LCA",1990,"Latin America & Caribbean","Upper middle income",138180,97626,NA,79633,NA,NA,165.015,0,0
"6816","St. Lucia","LCA",1991,"Latin America & Caribbean","Upper middle income",140159,98953,NA,NA,NA,NA,172.349,NA,NA
"6817","St. Lucia","LCA",1992,"Latin America & Caribbean","Upper middle income",141934,100135,NA,NA,NA,NA,205.352,NA,NA
"6818","St. Lucia","LCA",1993,"Latin America & Caribbean","Upper middle income",143592,101233,NA,NA,NA,NA,227.354,NA,NA
"6819","St. Lucia","LCA",1994,"Latin America & Caribbean","Upper middle income",145262,102337,NA,NA,NA,NA,264.024,524,NA
"6820","St. Lucia","LCA",1995,"Latin America & Caribbean","Upper middle income",147040,103516,NA,88385,NA,NA,311.695,1000,449
"6821","St. Lucia","LCA",1996,"Latin America & Caribbean","Upper middle income",148962,105359,NA,NA,NA,NA,330.03,1400,999
"6822","St. Lucia","LCA",1997,"Latin America & Caribbean","Upper middle income",150994,107292,NA,NA,NA,NA,311.695,1600,1498
"6823","St. Lucia","LCA",1998,"Latin America & Caribbean","Upper middle income",153066,109267,NA,NA,NA,NA,308.028,1900,1997
"6824","St. Lucia","LCA",1999,"Latin America & Caribbean","Upper middle income",155073,111210,NA,NA,NA,NA,319.029,2300,2996
"6825","St. Lucia","LCA",2000,"Latin America & Caribbean","Upper middle income",156949,113071,NA,97938,NA,NA,330.03,2500,7989
"6826","St. Lucia","LCA",2001,"Latin America & Caribbean","Upper middle income",158650,115842,NA,NA,NA,NA,363.033,2700,12981
"6827","St. Lucia","LCA",2002,"Latin America & Caribbean","Upper middle income",160217,118547,NA,NA,NA,NA,326.363,14313,23459
"6828","St. Lucia","LCA",2003,"Latin America & Caribbean","Upper middle income",161766,121270,NA,NA,NA,NA,359.366,99000,33943
"6829","St. Lucia","LCA",2004,"Latin America & Caribbean","Upper middle income",163460,124133,NA,NA,NA,NA,355.699,101000,34973
"6830","St. Lucia","LCA",2005,"Latin America & Caribbean","Upper middle income",165407,127223,NA,106741,NA,NA,366.7,105656,35674
"6831","St. Lucia","LCA",2006,"Latin America & Caribbean","Upper middle income",167658,130550,NA,NA,NA,NA,366.7,105600,41076
"6832","St. Lucia","LCA",2007,"Latin America & Caribbean","Upper middle income",170149,134109,NA,NA,NA,NA,385.035,147000,47472
"6833","St. Lucia","LCA",2008,"Latin America & Caribbean","Upper middle income",172734,137791,NA,NA,NA,NA,396.036,175045,55275
"6834","St. Lucia","LCA",2009,"Latin America & Caribbean","Upper middle income",175200,141425,NA,NA,NA,NA,385.035,189738,63072
"6835","St. Lucia","LCA",2010,"Latin America & Caribbean","Upper middle income",177397,144887,NA,115782,NA,NA,403.37,198212,76813
